Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7655.0,23.0,,A5,3708 KINGS HIGHWAY,,11234.0,1.0,0.0,1.0,2000.0,2687.0,1935.0,1.0,A5,750000.0,2019-06-17 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7670.0,62.0,,A5,1464 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,2033.0,2340.0,1945.0,1.0,A5,740000.0,2019-09-05 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7671.0,2.0,,A5,1360 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1600.0,1771.0,1940.0,1.0,A5,670000.0,2019-11-26 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7692.0,72.0,,A1,1574 EAST 31ST STREET,,11234.0,1.0,0.0,1.0,2000.0,1530.0,1930.0,1.0,A1,605000.0,2019-04-18 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7696.0,19.0,,A9,1605 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1092.0,1925.0,1.0,A9,375000.0,2019-03-12 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7696.0,20.0,,A9,1603 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1092.0,1925.0,1.0,A9,645500.0,2019-11-26 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7696.0,73.0,,A5,1520 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,2000.0,1464.0,1925.0,1.0,A5,300000.0,2019-09-23 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7697.0,63.0,,A5,1546 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,2100.0,1552.0,1935.0,1.0,A5,499000.0,2019-02-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7698.0,21.0,,A5,1551 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,2100.0,1472.0,1925.0,1.0,A5,740000.0,2019-08-13 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7699.0,36.0,,A1,1515 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,2000.0,1472.0,1925.0,1.0,A1,345000.0,2019-02-01 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7699.0,71.0,,A5,1566 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,2025.0,1444.0,1925.0,1.0,A5,570000.0,2019-05-22 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7702.0,65.0,,A1,1652 MARINE PARKWAY,,11234.0,1.0,0.0,1.0,3100.0,1392.0,1925.0,1.0,A1,880000.0,2019-09-20 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7703.0,3.0,,S1,3025 QUENTIN ROAD,,11234.0,1.0,1.0,2.0,1900.0,2280.0,1927.0,1.0,S1,749000.0,2019-10-10 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7704.0,21.0,,A5,1647 EAST 31 STREET,,11234.0,1.0,0.0,1.0,2000.0,1664.0,1935.0,1.0,A5,740000.0,2019-01-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7706.0,37.0,,A5,3310 AVENUE P,,11234.0,1.0,0.0,1.0,1828.0,1664.0,1920.0,1.0,A5,810000.0,2019-07-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7707.0,57.0,,A9,1636 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1036.0,1925.0,1.0,A9,599000.0,2019-01-15 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7707.0,60.0,,A9,1644 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1036.0,1925.0,1.0,A9,525000.0,2019-01-04 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7709.0,16.0,,A9,1661 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1920.0,1.0,A9,133415.0,2019-03-12 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7709.0,19.0,,A9,1655 E. 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1920.0,1.0,A9,415000.0,2019-01-10 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7709.0,19.0,,A9,1655 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1920.0,1.0,A9,535000.0,2019-05-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7709.0,35.0,,A9,1621 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1084.0,1920.0,1.0,A9,525000.0,2019-10-24 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7709.0,61.0,,A1,1654 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,3450.0,1167.0,1925.0,1.0,A1,550000.0,2019-11-21 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7711.0,21.0,,A1,1739 BURNETT STREET,,11229.0,1.0,0.0,1.0,3100.0,1374.0,1920.0,1.0,A1,1100000.0,2019-07-11 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7711.0,57.0,,A1,1760 MADISON PLACE,,11229.0,1.0,0.0,1.0,3100.0,1374.0,1920.0,1.0,A1,875000.0,2019-10-24 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7712.0,19.0,,A1,1741 MADISON PLACE,,11229.0,1.0,0.0,1.0,3183.0,1374.0,1920.0,1.0,A1,865000.0,2019-08-19 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7713.0,151.0,,A5,1762 EAST 31ST STREET,,11234.0,1.0,0.0,1.0,2025.0,1312.0,1925.0,1.0,A5,815000.0,2019-12-04 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7714.0,14.0,,A5,1763 EAST 31ST STREET,,11234.0,1.0,0.0,1.0,2583.0,1944.0,1935.0,1.0,A5,725000.0,2019-02-27 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7714.0,20.0,,A5,1749 EAST 31ST STREET,,11234.0,1.0,0.0,1.0,2000.0,1500.0,1940.0,1.0,A5,795000.0,2019-01-07 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7716.0,26.0,,A2,1739 EAST 33RD STREET,,11234.0,1.0,0.0,1.0,4000.0,3312.0,1930.0,1.0,A2,1100000.0,2019-08-13 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7717.0,15.0,,A5,1781 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,2450.0,1824.0,1940.0,1.0,A5,865000.0,2019-08-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7717.0,36.0,,A5,1731 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,2962.0,1584.0,1940.0,1.0,A5,805000.0,2019-12-03 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7718.0,21.0,,A9,1751 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1092.0,1935.0,1.0,A9,640000.0,2019-03-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7718.0,32.0,,A9,1727 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1092.0,1935.0,1.0,A9,570000.0,2019-04-18 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7718.0,66.0,,A9,1736 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1092.0,1935.0,1.0,A9,680000.0,2019-07-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7719.0,3.0,,A5,3619 AVE R,,11234.0,1.0,0.0,1.0,1573.0,1224.0,1935.0,1.0,A5,675000.0,2019-10-21 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7719.0,26.0,,A9,1743 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1925.0,1.0,A9,600000.0,2019-06-05 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7719.0,39.0,,A9,1713 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1925.0,1.0,A9,550000.0,2019-06-18 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7719.0,54.0,,A9,1716 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1925.0,1.0,A9,600000.0,2019-12-09 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7719.0,57.0,,A9,1722 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1925.0,1.0,A9,677500.0,2019-03-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7720.0,32.0,,A9,1729 E 37TH ST,,11234.0,1.0,0.0,1.0,1800.0,1050.0,1925.0,1.0,A9,549000.0,2019-12-16 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7859.0,52.0,,A1,1528 COLEMAN STREET,,11234.0,1.0,0.0,1.0,4628.0,1512.0,1920.0,1.0,A1,615000.0,2019-04-04 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7860.0,4.0,,A1,4115 AVENUE P,,11234.0,1.0,0.0,1.0,4000.0,1248.0,1920.0,1.0,A1,900000.0,2019-12-13 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7860.0,7.0,,A5,4109 AVENUE P,,11234.0,1.0,0.0,1.0,2248.0,2208.0,1940.0,1.0,A5,775000.0,2019-10-28 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7862.0,5.0,,A1,3811 QUENTIN RD,,11234.0,1.0,0.0,1.0,3000.0,2726.0,1930.0,1.0,A1,890000.0,2019-02-13 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7862.0,62.0,,A1,1648 RYDER STREET,,11234.0,1.0,0.0,1.0,2000.0,1316.0,1930.0,1.0,A1,760000.0,2019-11-27 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7862.0,63.0,,A1,1650 RYDER STREET,,11234.0,1.0,0.0,1.0,2000.0,1316.0,1930.0,1.0,A1,856900.0,2019-03-27 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7863.0,38.0,,A1,3902 AVENUE P,,11234.0,1.0,0.0,1.0,4000.0,2500.0,1930.0,1.0,A1,900000.0,2019-11-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7863.0,71.0,,A1,1662 KIMBALL STREET,,11234.0,1.0,0.0,1.0,2000.0,1344.0,1925.0,1.0,A1,840000.0,2019-04-04 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7864.0,60.0,,A1,1666 COLEMAN STREET,,11234.0,1.0,0.0,1.0,2000.0,1232.0,1910.0,1.0,A1,650000.0,2019-06-27 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7866.0,64.0,,S1,2068 FLATBUSH AVENUE,,11234.0,1.0,1.0,2.0,2000.0,2560.0,1931.0,1.0,S1,1075000.0,2019-02-07 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7885.0,79.0,,A1,1766 RYDER STREET,,11234.0,1.0,0.0,1.0,3000.0,1620.0,1925.0,1.0,A1,899000.0,2019-08-13 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7886.0,23.0,,A9,1739 RYDER STREET,,11234.0,1.0,0.0,1.0,2000.0,1261.0,1920.0,1.0,A9,550000.0,2019-08-15 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7886.0,42.0,,A2,3916 QUENTIN ROAD,,11234.0,1.0,0.0,1.0,4000.0,1823.0,1925.0,1.0,A2,999000.0,2019-12-05 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7886.0,46.0,,A1,1714 KIMBALL STREET,,11234.0,1.0,0.0,1.0,3000.0,1456.0,1920.0,1.0,A1,1200000.0,2019-06-24 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7886.0,69.0,,A1,1770 KIMBALL STREET,,11234.0,1.0,0.0,1.0,4000.0,1104.0,1920.0,1.0,A1,890000.0,2019-01-23 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7887.0,42.0,,A1,4018 QUENTIN ROAD,,11234.0,1.0,0.0,1.0,4000.0,1208.0,1925.0,1.0,A1,740000.0,2019-08-22 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7887.0,57.0,,A1,1728 COLEMAN STREET,,11234.0,1.0,0.0,1.0,2000.0,1372.0,1920.0,1.0,A1,650000.0,2019-04-16 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7888.0,52.0,,A1,1718 HENDRICKSON STREET,,11234.0,1.0,0.0,1.0,2000.0,1280.0,1920.0,1.0,A1,700000.0,2019-02-20 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7888.0,62.0,,A1,1742 HENDRICKSON STREET,,11234.0,1.0,0.0,1.0,2450.0,1464.0,1920.0,1.0,A1,700000.0,2019-08-12 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,7889.0,13.0,,A9,1765 HENDRICKSON STREET,,11234.0,1.0,0.0,1.0,2000.0,1200.0,1920.0,1.0,A9,10.0,2019-03-18 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8472.0,28.0,,A5,1829 BURNETT ST,,11229.0,1.0,0.0,1.0,2150.0,1700.0,1935.0,1.0,A5,10.0,2019-04-08 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8472.0,36.0,,A5,3018 AVENUE R,,11229.0,1.0,0.0,1.0,1800.0,1800.0,1935.0,1.0,A5,890000.0,2019-07-19 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8472.0,39.0,,A5,3026 AVENUE R,,11229.0,1.0,0.0,1.0,2050.0,1700.0,1935.0,1.0,A5,805000.0,2019-08-22 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8474.0,73.0,,A5,1866 EAST 31ST STREET,,11234.0,1.0,0.0,1.0,1850.0,1836.0,1925.0,1.0,A5,735000.0,2019-10-22 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8474.0,76.0,,A5,1872 EAST 31ST STREET,,11234.0,1.0,0.0,1.0,1850.0,1224.0,1925.0,1.0,A5,655000.0,2019-06-11 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8475.0,49.0,,A5,1820 EAST 32ND STREET,,11234.0,1.0,0.0,1.0,1808.0,1224.0,1925.0,1.0,A5,677000.0,2019-07-31 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8477.0,31.0,,A9,1821 EAST 33RD STREET,,11234.0,1.0,0.0,1.0,1950.0,1218.0,1925.0,1.0,A9,700000.0,2019-11-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8477.0,31.0,,A9,1821 EAST 33RD STREET,,11234.0,1.0,0.0,1.0,1950.0,1218.0,1925.0,1.0,A9,485000.0,2019-03-27 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8478.0,3.0,,A9,3419 FILLMORE AVE,,11234.0,1.0,0.0,1.0,1530.0,1124.0,1930.0,1.0,A9,580000.0,2019-12-06 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8478.0,46.0,,A5,3410 AVENUE R,,11234.0,1.0,0.0,1.0,1558.0,1440.0,1925.0,1.0,A5,591000.0,2019-02-04 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8478.0,70.0,,A9,1826 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1116.0,1925.0,1.0,A9,500000.0,2019-11-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8478.0,83.0,,A9,1854 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1116.0,1925.0,1.0,A9,500000.0,2019-04-08 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8479.0,6.0,,A9,3511 FILLMORE AVENUE,,11234.0,1.0,0.0,1.0,1530.0,1066.0,1925.0,1.0,A9,10.0,2019-08-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8480.0,1.0,,A9,3623 FILLMORE AVENUE,,11234.0,1.0,0.0,1.0,1445.0,1036.0,1925.0,1.0,A9,690000.0,2019-02-14 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8480.0,7.0,,A9,3609 FILLMORE AVE,,11234.0,1.0,0.0,1.0,1530.0,1036.0,1925.0,1.0,A9,664000.0,2019-01-31 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8480.0,35.0,,A9,1825 EAST 36TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1078.0,1925.0,1.0,A9,688000.0,2019-10-10 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8480.0,44.0,,A5,3606 AVENUE R,,11234.0,1.0,0.0,1.0,1573.0,1188.0,1925.0,1.0,A5,670000.0,2019-10-04 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8480.0,73.0,,A9,1854 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1800.0,994.0,1920.0,1.0,A9,515000.0,2019-08-05 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8481.0,27.0,,A9,1843 EAST 37,,11234.0,1.0,0.0,1.0,1800.0,1064.0,1925.0,1.0,A9,570000.0,2019-12-23 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8481.0,61.0,,A9,1822 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,1800.0,924.0,1925.0,1.0,A9,485000.0,2019-08-23 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8481.0,69.0,,A9,1840 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,1800.0,924.0,1925.0,1.0,A9,572000.0,2019-09-19 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8482.0,12.0,,A5,1867 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,2000.0,1052.0,1930.0,1.0,A5,725000.0,2019-10-15 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8482.0,22.0,,A5,1845 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,1900.0,1020.0,1930.0,1.0,A5,546500.0,2019-05-09 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8483.0,37.0,,A1,1803 RYDER STREET,,11234.0,1.0,0.0,1.0,2000.0,1068.0,1930.0,1.0,A1,790000.0,2019-07-09 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8485.0,16.0,,A5,1869 COLEMAN STREET,,11234.0,1.0,0.0,1.0,2300.0,1260.0,1940.0,1.0,A5,6630.0,2019-03-06 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8485.0,19.0,,A5,1859 COLEMAN STREET,,11234.0,1.0,0.0,1.0,2300.0,1260.0,1940.0,1.0,A5,610000.0,2019-05-21 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8499.0,12.0,,A5,1971 EAST 32ND STREET,,11234.0,1.0,0.0,1.0,2200.0,1694.0,1940.0,1.0,A5,645000.0,2019-07-16 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8499.0,19.0,,A2,1943 EAST 32ND STREET,,11234.0,1.0,0.0,1.0,2300.0,1694.0,1940.0,1.0,A2,685000.0,2019-05-20 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8501.0,24.0,,A9,1947 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,1800.0,980.0,1925.0,1.0,A9,638000.0,2019-10-25 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8502.0,19.0,,A9,1953 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,2350.0,1064.0,1925.0,1.0,A9,715000.0,2019-03-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8503.0,42.0,,A9,3600 FILLMORE AVENUE,,11234.0,1.0,0.0,1.0,1445.0,1064.0,1925.0,1.0,A9,620000.0,2019-11-18 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8503.0,75.0,,A9,1962 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1008.0,1925.0,1.0,A9,600000.0,2019-03-06 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8504.0,13.0,,A9,1967 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1120.0,1925.0,1.0,A9,675000.0,2019-10-31 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8504.0,34.0,,A9,1923 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1036.0,1925.0,1.0,A9,486720.0,2019-08-09 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8504.0,60.0,,A5,1938 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,2000.0,1376.0,1930.0,1.0,A5,807000.0,2019-10-11 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8506.0,49.0,,A1,1924 KIMBALL STREET,,11234.0,1.0,0.0,1.0,2500.0,1122.0,1925.0,1.0,A1,600000.0,2019-07-31 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8507.0,3.0,,A1,4017 AVENUE S,,11234.0,1.0,0.0,1.0,2050.0,1036.0,1925.0,1.0,A1,670000.0,2019-05-15 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8507.0,9.0,,A5,1979 KIMBALL STREET,,11234.0,1.0,0.0,1.0,1488.0,1320.0,1940.0,1.0,A5,383334.0,2019-07-26 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8507.0,39.0,,A1,4012 FILLMORE AVENUE,,11234.0,1.0,0.0,1.0,3000.0,1192.0,1925.0,1.0,A1,835000.0,2019-09-20 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8519.0,44.0,,A5,2006 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,1800.0,1939.0,1935.0,1.0,A5,700000.0,2019-04-08 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8520.0,51.0,,A1,2022 E 35TH ST,,11234.0,1.0,0.0,1.0,2050.0,1648.0,1930.0,1.0,A1,760000.0,2019-12-30 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8520.0,62.0,,A9,2048 EAST 35TH STREET,,11234.0,1.0,0.0,1.0,2008.0,1568.0,1930.0,1.0,A9,798700.0,2019-10-29 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8522.0,8.0,,A5,3605 AVENUE T,,11234.0,1.0,0.0,1.0,2000.0,2160.0,1935.0,1.0,A5,790000.0,2019-08-06 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8522.0,51.0,,A1,2022 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,2050.0,2272.0,1935.0,1.0,A1,802000.0,2019-09-17 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8523.0,33.0,,A1,2019 EAST 37TH STREET,,11234.0,1.0,0.0,1.0,1808.0,1008.0,1925.0,1.0,A1,730000.0,2019-01-22 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8524.0,54.0,,A1,2032 RYDER STREET,,11234.0,1.0,0.0,1.0,2583.0,1092.0,1925.0,1.0,A1,598500.0,2019-09-06 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8525.0,66.0,,A1,2066 KIMBALL STREET,,11234.0,1.0,0.0,1.0,2500.0,1565.0,1925.0,1.0,A1,855000.0,2019-12-30 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8526.0,18.0,,A1,2049 KIMBALL STREET,,11234.0,1.0,0.0,1.0,2500.0,1084.0,1925.0,1.0,A1,630000.0,2019-04-18 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8527.0,43.0,,A1,4114 AVENUE S,,11234.0,1.0,0.0,1.0,2033.0,966.0,1930.0,1.0,A1,600000.0,2019-10-23 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8533.0,34.0,,A5,2119 EAST 33RD STREET,,11234.0,1.0,0.0,1.0,2200.0,946.0,1935.0,1.0,A5,588039.0,2019-11-21 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8533.0,34.0,,A5,2119 EAST 33RD STREET,,11234.0,1.0,0.0,1.0,2200.0,946.0,1935.0,1.0,A5,804718.0,2019-03-17 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8533.0,46.0,,A5,3316 AVENUE T,,11234.0,1.0,0.0,1.0,1667.0,1208.0,1935.0,1.0,A5,680000.0,2019-09-27 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8534.0,1.0,,A2,3423 AVENUE U,,11234.0,1.0,0.0,1.0,2300.0,1694.0,1940.0,1.0,A2,627000.0,2019-07-23 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8534.0,13.0,,A5,2165 EAST 34TH STREET,,11234.0,1.0,0.0,1.0,2050.0,1536.0,1940.0,1.0,A5,735000.0,2019-03-15 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8537.0,67.0,,A9,2154 EAST 38TH STREET,,11234.0,1.0,0.0,1.0,2250.0,1146.0,1920.0,1.0,A9,465000.0,2019-11-22 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8538.0,55.0,,A1,2142 RYDER STREET,,11234.0,1.0,0.0,1.0,2500.0,956.0,1925.0,1.0,A1,650000.0,2019-01-09 00:00:00
3.0,marine park,01 ONE FAMILY DWELLINGS,1,8539.0,47.0,,A1,2118 KIMBALL STREET,,11234.0,1.0,0.0,1.0,2500.0,1022.0,1925.0,1.0,A1,499999.0,2019-05-28 00:00:00
