,id,neighbourhood_group,host_name,host_id,minimum_price,z_value_prices,z_interpretation
45601,34857004,Manhattan,Gordy,13738322,125,-0.09822002600918285,Average price
45602,34857809,Manhattan,Isabelle,69433846,360,-0.0783122686754943,Average price
45603,34858021,Manhattan,Alexandra,136025561,190,-0.09271362504454558,Average price
45604,34858480,Manhattan,Zyad,23046080,1500,0.018261532858143765,Average price
45605,34858641,Brooklyn,Tiffany,26023166,600,-0.057980942036833655,Average price
45606,34858865,Staten Island,Mostafa,32162495,2990,0.1444851857398286,Higher price average
45607,34859742,Queens,Daniel,10513282,186,-0.09305248048852327,Average price
45608,34859794,Brooklyn,Genevieve,36082598,450,-0.07068802118599656,Average price
45609,34859801,Manhattan,Michelle,45433836,2170,0.07501981972440473,Average price
45610,34859949,Manhattan,Jennifer,262800168,2000,0.060618463355353445,Average price
45611,34860021,Brooklyn,Roddison,262803937,180,-0.09356076365448979,Average price
45612,34860207,Queens,Isabelle,90463984,840,-0.037649615398173006,Average price
45613,34860502,Brooklyn,Rebecca,73869612,630,-0.05543952620700107,Average price
45614,34860549,Bronx,Ashley,209915988,75,-0.10245571905890381,Lower price average
45615,34861069,Manhattan,Dimitri,18682781,75,-0.10245571905890381,Lower price average
45616,34862591,Brooklyn,Violeta,2201963,1344,0.005046170543014346,Average price
45617,34862827,Manhattan,Michael,4185618,747,-0.045528004470654006,Average price
45618,34863318,Brooklyn,Vin,25867795,44,-0.10508184874973081,Lower price average
45619,34863999,Queens,David,48684597,50,-0.1045735655837643,Lower price average
45620,34864348,Queens,Li,255641440,55,-0.1041499962787922,Lower price average
45621,34864369,Brooklyn,Jason,121080979,1200,-0.007152625440182041,Average price
45622,34865230,Brooklyn,Matthew,3415882,750,-0.04527386288767075,Average price
45623,34865775,Manhattan,Dolev,137949496,770,-0.04357958566778236,Average price
45624,34866413,Manhattan,Janet,61882349,465,-0.06941731327108026,Average price
45625,34866447,Brooklyn,Philip,262657892,1110,-0.014776872929679783,Average price
45626,34866647,Manhattan,Mauricio,257839699,129,-0.09788117056520518,Average price
45627,34866682,Brooklyn,Philip,262657892,2490,0.10212825524261893,Higher price average
45628,34866737,Manhattan,Yuki,115771987,5880,0.3893082440137005,Higher price average
45629,34866786,Manhattan,Laura,116305897,7500,0.5265446988246599,Higher price average
45630,34866897,Brooklyn,Kristin Page,20086738,180,-0.09356076365448979,Average price
45631,34867034,Manhattan,Ieong,184506477,880,-0.03426106095839623,Average price
45632,34867106,Brooklyn,Britta,10430261,728,-0.04713756782954798,Average price
45633,34867166,Brooklyn,Alex,108079367,1470,0.015720117028311185,Average price
45634,34867398,Brooklyn,Wu,38119047,40,-0.1054207041937085,Lower price average
45635,34867574,Manhattan,Cindy,25157246,14310,1.1034460921966558,Higher price average
45636,34868182,Manhattan,Rajeev,229498124,978,-0.02595910258094314,Average price
45637,34868325,Bronx,Curtis,34655986,1750,0.03943999810674861,Average price
45638,34868859,Manhattan,David,35098529,9300,0.6790296486146147,Higher price average
45639,34868954,Brooklyn,Bill,262883761,609,-0.05721851728788388,Average price
45640,34869169,Manhattan,Zeeshan,25794110,330,-0.08085368450532689,Average price
45641,34869197,Brooklyn,Cam,262884890,462,-0.06967145485406352,Average price
45642,34869203,Brooklyn,睿,107234799,405,-0.07450014493074543,Average price
45643,34869328,Brooklyn,Sergios & Fani,293911,1100,-0.015624011539623976,Average price
45644,34870313,Manhattan,Amapola,2374185,9000,0.653615490316289,Higher price average
45645,34870382,Brooklyn,Selina,49906311,600,-0.057980942036833655,Average price
45646,34870577,Staten Island,Raquel,158178970,13,-0.10770797844055782,Lower price average
45647,34871854,Manhattan,Layla,261898854,2800,0.12838955215088893,Higher price average
45648,34885475,Manhattan,Dennis,259087876,300,-0.08339510033515946,Average price
45649,34885877,Brooklyn,John,262804930,89,-0.10126972500498195,Lower price average
45650,34886804,Manhattan,Karim,43252773,289,-0.08432695280609807,Average price
45651,34887720,Manhattan,Hannah,132777237,19500,1.543111030757692,The price is not average
45652,34888503,Staten Island,Dora,962249,210,-0.0910193478246572,Average price
45653,34889154,Brooklyn,Miguel Angel,262435950,1197,-0.0074067670231652985,Average price
45654,34890465,Manhattan,Alfonso,262990767,590,-0.058828080646777844,Average price
45655,34890712,Brooklyn,Evan,192890383,110,-0.09949073392409914,Average price
45656,34892732,Manhattan,Kita,42222090,867,-0.03536234115132369,Average price
45657,34893564,Manhattan,Lidiya,226519844,117,-0.0988977368971382,Average price
45658,34894405,Manhattan,Joe,105634248,7750,0.5477231640732647,Higher price average
45659,34894549,Manhattan,Rohan,263013038,450,-0.07068802118599656,Average price
45660,34894797,Manhattan,Ed,263007016,125,-0.09822002600918285,Average price
45661,34894939,Brooklyn,Afrah,221645033,50,-0.1045735655837643,Lower price average
45662,34894968,Brooklyn,Julia,263013451,480,-0.06814660535616397,Average price
45663,34895344,Manhattan,Ken,22541573,6870,0.4731749663981757,Higher price average
45664,34895399,Manhattan,Laure,129589071,7950,0.5646659362721486,Higher price average
45665,34895585,Manhattan,Joe,105634248,6200,0.41641667953191475,Higher price average
45666,34895693,Brooklyn,Sandra,262534951,7500,0.5265446988246599,Higher price average
45667,34896039,Manhattan,Joe,105634248,6200,0.41641667953191475,Higher price average
45668,34896977,Queens,Indira,261995854,240,-0.08847793199482462,Average price
45669,34898461,Manhattan,Bosi,105626720,6200,0.41641667953191475,Higher price average
45670,34898663,Brooklyn,Pat,7028001,200,-0.0918664864346014,Average price
45671,34899120,Manhattan,Bosi,105626720,6200,0.41641667953191475,Higher price average
45672,34899507,Manhattan,Stella,133449862,650,-0.053745248987112686,Average price
45673,34899759,Brooklyn,Yoon,73678055,940,-0.029178229298731075,Average price
45674,34900746,Manhattan,Shradha,253361623,150,-0.09610217948432237,Average price
45675,34900957,Manhattan,Bosi,105626720,6200,0.41641667953191475,Higher price average
45676,34901323,Brooklyn,Brady,238328671,375,-0.07704156076057801,Average price
45677,34901699,Queens,Fmny,263053182,85,-0.10160858044895962,Lower price average
45678,34902183,Manhattan,Carmen,263054681,2790,0.12754241354094473,Higher price average
45679,34902713,Manhattan,Farah,68398714,350,-0.0791594072854385,Average price
45680,34903478,Brooklyn,Timothy,5680111,325,-0.08127725381029897,Average price
45681,34903658,Manhattan,Alex,80573606,550,-0.062216635086554624,Average price
45682,34903861,Bronx,Jada,126614438,75,-0.10245571905890381,Lower price average
45683,34904143,Queens,Fmny,263053182,85,-0.10160858044895962,Lower price average
45684,34904836,Brooklyn,Heidi,4267864,450,-0.07068802118599656,Average price
45685,34905447,Queens,Fmny,263053182,68,-0.10304871608586476,Lower price average
45686,34905935,Manhattan,Hellen,47431634,450,-0.07068802118599656,Average price
45687,34906695,Brooklyn,Malik,47399487,300,-0.08339510033515946,Average price
45688,34907049,Brooklyn,Irina,75034279,126,-0.09813531214818842,Average price
45689,34907095,Brooklyn,Marina,13874881,270,-0.08593651616499204,Average price
45690,34907354,Brooklyn,Erica,246351353,84,-0.10169329430995404,Lower price average
45691,34907385,Queens,Ny,263090455,75,-0.10245571905890381,Lower price average
45692,34907479,Manhattan,M. Elizabeth,26597048,318,-0.0818702508372599,Average price
45693,34907584,Manhattan,Lynne,232410,250,-0.08763079338488043,Average price
45694,34908120,Queens,Carmen,66959637,350,-0.0791594072854385,Average price
45695,34908245,Manhattan,Marissa,263084604,199,-0.09195120029559582,Average price
45696,34908806,Brooklyn,Ailee,558101,620,-0.05628666481694527,Average price
45697,34908810,Brooklyn,Duncan,9880282,2450,0.09873970080284215,Average price
45698,34909035,Queens,Supin,10174929,1990,0.05977132474540925,Average price
45699,34909275,Brooklyn,Bernadette,3383356,240,-0.08847793199482462,Average price
45700,34909594,Brooklyn,Sharmila,8092286,270,-0.08593651616499204,Average price
45701,34910158,Queens,Fernando,2492400,303,-0.0831409587521762,Average price
45702,34910222,Manhattan,Olimpia,43810674,897,-0.032820925321491105,Average price
45703,34910439,Manhattan,Olimpia,43810674,804,-0.040699314393972105,Average price
45704,34910477,Manhattan,Andrew,263113162,3600,0.19616064094642438,Higher price average
45705,34911014,Manhattan,Bosi,105626720,6200,0.41641667953191475,Higher price average
45706,34911913,Brooklyn,Andrea,263122683,450,-0.07068802118599656,Average price
45707,34912300,Manhattan,Michael,141169081,110,-0.09949073392409914,Average price
45708,34912334,Brooklyn,Matt & Crutch,81325020,255,-0.08720722407990833,Average price
45709,34914606,Brooklyn,Wu,38119047,45,-0.1049971348887364,Lower price average
45711,34922682,Manhattan,Ben,244030009,550,-0.062216635086554624,Average price
45712,34926055,Manhattan,Keren,130270076,4500,0.2724031158414018,Higher price average
45713,34928299,Manhattan,Guido,1668747,582,-0.059505791534733204,Average price
45714,34928988,Manhattan,Ed,173417532,140,-0.09694931809426656,Average price
45715,34929016,Manhattan,Jaclyn,25408903,89,-0.10126972500498195,Lower price average
45716,34929338,Manhattan,Petra,6887469,5250,0.3359385115872163,Higher price average
45717,34930138,Brooklyn,Sally,5761174,1057,-0.01926670756238401,Average price
45718,34930659,Manhattan,Brigitte,22118412,162,-0.09508561315238934,Average price
45719,34931085,Manhattan,Toni,234975196,240,-0.08847793199482462,Average price
45720,34931431,Bronx,Joseph,153376583,55,-0.1041499962787922,Lower price average
45721,34932465,Brooklyn,Alea,263228548,50,-0.1045735655837643,Lower price average
45722,34932971,Manhattan,Sonder (NYC),219517861,3973,0.2277589110973428,Higher price average
45723,34933454,Manhattan,Sonder (NYC),219517861,3973,0.2277589110973428,Higher price average
45724,34933559,Queens,Fmny,263053182,70,-0.10287928836387591,Lower price average
45725,34933648,Manhattan,Sonder (NYC),219517861,3973,0.2277589110973428,Higher price average
45726,34933815,Queens,Fmny,263053182,65,-0.103302857668848,Lower price average
45727,34933891,Brooklyn,Jessica,35514248,120,-0.09864359531415494,Average price
45728,34933929,Manhattan,Sonder (NYC),219517861,3393,0.1786248717205796,Higher price average
45729,34934005,Brooklyn,Felix,1094258,1350,0.005554453708980863,Average price
45730,34934160,Manhattan,Stephen,79461666,300,-0.08339510033515946,Average price
45731,34934218,Manhattan,Sonder (NYC),219517861,3973,0.2277589110973428,Higher price average
45732,34934431,Manhattan,Bosi,105626720,7750,0.5477231640732647,Higher price average
45733,34934473,Queens,Fmny,263053182,99,-0.10042258639503775,Lower price average
45734,34934744,Queens,Ernesto Arauz & Flory Lopez,170624318,75,-0.10245571905890381,Lower price average
45735,34934854,Queens,Fmny,263053182,55,-0.1041499962787922,Lower price average
45736,34935098,Brooklyn,Orlando Benjamin,1155164,80,-0.10203214975393173,Lower price average
45737,34935124,Manhattan,Chris,263245967,250,-0.08763079338488043,Average price
45738,34935198,Manhattan,Matthew,47187850,600,-0.057980942036833655,Average price
45739,34935216,Manhattan,Maher,2982441,1440,0.013178701198478604,Average price
45740,34935477,Manhattan,Parisa,65814872,7500,0.5265446988246599,Higher price average
45741,34935699,Brooklyn,Jay,263230696,600,-0.057980942036833655,Average price
45742,34936459,Manhattan,Walid,15537429,304,-0.08305624489118178,Average price
45743,34936509,Brooklyn,Joanna,188212054,735,-0.04654457080258704,Average price
45744,34937078,Brooklyn,Melissa,10834322,1240,-0.0037640710004052664,Average price
45745,34937287,Manhattan,Grant,133996326,459,-0.06992559643704678,Average price
45746,34937685,Manhattan,David,221213143,350,-0.0791594072854385,Average price
45747,34937986,Queens,Fmny,263053182,55,-0.1041499962787922,Lower price average
45748,34938166,Queens,Fmny,263053182,55,-0.1041499962787922,Lower price average
45749,34938245,Manhattan,David,221213143,650,-0.053745248987112686,Average price
45750,34938410,Queens,Fmny,263053182,70,-0.10287928836387591,Lower price average
45751,34938631,Brooklyn,Charles,3068045,700,-0.04950955593739172,Average price
45752,34938932,Queens,Helen,263272705,550,-0.062216635086554624,Average price
45753,34939305,Manhattan,Madison,126012313,156,-0.09559389631835585,Average price
45754,34940451,Manhattan,Stella,161057073,210,-0.0910193478246572,Average price
45755,34940602,Brooklyn,Caritas,263282580,120,-0.09864359531415494,Average price
45756,34940756,Brooklyn,Alina,259630588,298,-0.0835645280571483,Average price
45757,34940796,Bronx,Isaac,102796618,35,-0.10584427349868059,Lower price average
45758,34941479,Bronx,Amoyiem,263266237,72,-0.10270986064188707,Lower price average
45759,34941499,Bronx,Amoyiem,263266237,76,-0.1023710051979094,Lower price average
45760,34941506,Bronx,Amoyiem,263266237,240,-0.08847793199482462,Average price
45761,34943129,Manhattan,Jenn And Dan,55040763,100,-0.10033787253404333,Lower price average
45762,34943881,Manhattan,Savannah,53105633,224,-0.08983335377073533,Average price
45763,34943903,Manhattan,Shai,1786901,285,-0.08466580825007575,Average price
45764,34943918,Brooklyn,Salomé,41131304,300,-0.08339510033515946,Average price
45765,34944130,Brooklyn,Mikhail,263301212,200,-0.0918664864346014,Average price
45766,34944309,Manhattan,Tela,44179601,850,-0.036802476788228816,Average price
45767,34944389,Brooklyn,Cyrus,13463015,145,-0.09652574878929446,Average price
45768,34944655,Queens,Mary,263311126,1300,0.001318760659259895,Average price
45769,34944843,Manhattan,Shir,263312564,175,-0.09398433295946187,Average price
45770,34944997,Manhattan,Aleksandr,202369622,380,-0.07661799145560591,Average price
45771,34945250,Brooklyn,Andy,12128527,1400,0.00979014675870183,Average price
45772,34945599,Manhattan,Dila,263126029,338,-0.08017597361737153,Average price
45773,34945827,Manhattan,Sofia,263322673,1190,-0.007999764050126234,Average price
45774,34945914,Staten Island,David,258232863,136,-0.09728817353824423,Average price
45775,34946538,Brooklyn,Ashley,14818218,160,-0.09525504087437817,Average price
45776,34946772,Brooklyn,Vanessa,263331130,65,-0.103302857668848,Lower price average
45777,34946870,Manhattan,Nile C,250583732,210,-0.0910193478246572,Average price
45778,34947011,Manhattan,Jack,195303599,2796,0.12805069670691124,Higher price average
45779,34947418,Brooklyn,Alex,951909,553,-0.061962493503571366,Average price
45780,34948460,Queens,Jisoo,259013161,89,-0.10126972500498195,Lower price average
45781,34948476,Queens,Jonathan,194673800,80,-0.10203214975393173,Lower price average
45782,34948758,Manhattan,Kathleen,103628289,390,-0.07577085284566172,Average price
45783,34948812,Brooklyn,Michael,30590073,140,-0.09694931809426656,Average price
45784,34948941,Brooklyn,Stanley,171495922,60,-0.1037264269738201,Lower price average
45785,34949052,Brooklyn,Stanley,171495922,58,-0.10389585469580895,Lower price average
45786,34949054,Manhattan,Eliza,263351102,1890,0.05129993864596732,Average price
45787,34949120,Queens,Jisoo,259013161,150,-0.09610217948432237,Average price
45788,34949208,Brooklyn,Stanley,171495922,58,-0.10389585469580895,Lower price average
45789,34949542,Brooklyn,Yekta,263352389,280,-0.08508937755504785,Average price
45790,34949698,Brooklyn,Arlene,15820708,900,-0.03256678373850785,Average price
45791,34949851,Manhattan,Daniela,30485701,490,-0.06729946674621978,Average price
45792,34951077,Brooklyn,Xun,263365570,105,-0.09991430322907123,Average price
45793,34952279,Manhattan,Mike,256877591,1475,0.016143686333283284,Average price
45794,34953317,Manhattan,June,263301624,1800,0.043675691156469576,Average price
45795,34953750,Manhattan,Kosjenka,71630660,450,-0.07068802118599656,Average price
45796,34954639,Manhattan,Irina,263383528,245,-0.08805436268985252,Average price
45797,34954790,Manhattan,Robert,149564593,290,-0.08424223894510366,Average price
45798,34956249,Manhattan,Darko,48965038,435,-0.07195872910091285,Average price
45799,34956747,Manhattan,Melissa,49292376,290,-0.08424223894510366,Average price
45800,34958857,Manhattan,Preeti,48817598,290,-0.08424223894510366,Average price
45801,34959292,Manhattan,Rachael,263408737,316,-0.08203967855924875,Average price
45802,34959441,Manhattan,Ann,184407284,145,-0.09652574878929446,Average price
45803,34959442,Manhattan,Dayne,1692055,50,-0.1045735655837643,Lower price average
45804,34960314,Brooklyn,Rosa,262281120,4950,0.3105243532888905,Higher price average
45805,34960545,Queens,Laura,3954840,348,-0.07932883500742734,Average price
45806,34962230,Manhattan,Igor,183571032,150,-0.09610217948432237,Average price
45807,34962946,Manhattan,Nikki,4385683,478,-0.06831603307815282,Average price
45808,34962979,Manhattan,Lili,48950686,300,-0.08339510033515946,Average price
45809,34964114,Brooklyn,Sophie,54618020,160,-0.09525504087437817,Average price
45810,34964342,Queens,Iris,8616787,400,-0.07492371423571753,Average price
45811,34964711,Manhattan,Dylon,132202485,300,-0.08339510033515946,Average price
45812,34966406,Brooklyn,Debbie,30613046,207,-0.09127348940764046,Average price
45813,34966969,Manhattan,Bozo,32162806,300,-0.08339510033515946,Average price
45814,34967524,Queens,David Y,259422076,1200,-0.007152625440182041,Average price
45815,34967678,Manhattan,Joel And Marie,8014888,1996,0.060279607911375765,Average price
45816,34967770,Manhattan,Laura,1849974,2100,0.06908984945479538,Average price
45817,34968153,Brooklyn,Joseph,256485515,55,-0.1041499962787922,Lower price average
45818,34968639,Manhattan,Helene,263427276,1200,-0.007152625440182041,Average price
45819,34969461,Manhattan,Laura,1849974,1400,0.00979014675870183,Average price
45820,34970126,Brooklyn,Micah,70773274,840,-0.037649615398173006,Average price
45821,34970373,Brooklyn,Lou,199147185,399,-0.07500842809671195,Average price
45822,34970848,Manhattan,David,35098529,9300,0.6790296486146147,Higher price average
45823,34971155,Manhattan,Ohene,374557,1000,-0.024095397639065912,Average price
45824,34971332,Brooklyn,Andrew,1241548,330,-0.08085368450532689,Average price
45825,34971337,Manhattan,Joe,113723310,9000,0.653615490316289,Higher price average
45826,34971449,Manhattan,David,35098529,5400,0.34864559073637924,Higher price average
45827,34972072,Manhattan,Alex,263488433,250,-0.08763079338488043,Average price
45828,34972213,Brooklyn,Pete And Chloe,242344309,79,-0.10211686361492614,Lower price average
45829,34972355,Manhattan,Juan,263490281,200,-0.0918664864346014,Average price
45830,34972591,Manhattan,Joe,113723310,9000,0.653615490316289,Higher price average
45831,34972828,Queens,Richard,13077418,400,-0.07492371423571753,Average price
45832,34972982,Manhattan,David,35098529,5700,0.37405974903470507,Higher price average
45833,34973988,Manhattan,Christian,12642973,240,-0.08847793199482462,Average price
45834,34974103,Manhattan,Joe,113723310,4500,0.2724031158414018,Higher price average
45835,34974184,Brooklyn,Almog,263502980,897,-0.032820925321491105,Average price
45836,34974475,Queens,David,263504959,48,-0.10474299330575314,Lower price average
45837,34974525,Manhattan,Joe,113723310,9000,0.653615490316289,Higher price average
45838,34974562,Manhattan,Elizabeth,263505830,2800,0.12838955215088893,Higher price average
45839,34974705,Brooklyn,Emmanuelle,4361579,68,-0.10304871608586476,Lower price average
45840,34974799,Manhattan,Lisa,49225732,173,-0.09415376068145072,Average price
45841,34975056,Manhattan,Marco,263506027,850,-0.036802476788228816,Average price
45842,34975296,Brooklyn,Sebastian,263509965,50,-0.1045735655837643,Lower price average
45843,34975527,Queens,Young,261028352,338,-0.08017597361737153,Average price
45844,34975845,Manhattan,Conny,263448448,85,-0.10160858044895962,Lower price average
45845,34975935,Brooklyn,Melissa,3472623,350,-0.0791594072854385,Average price
45846,34976037,Manhattan,Laura,116305897,4500,0.2724031158414018,Higher price average
45847,34976038,Manhattan,Liz,2896601,236,-0.0888167874388023,Average price
45848,34976056,Brooklyn,Shir,263506630,798,-0.04120759755993862,Average price
45849,34976241,Queens,Zeyna,254119216,216,-0.09051106465869069,Average price
45850,34976735,Manhattan,Taylor,115167208,480,-0.06814660535616397,Average price
45851,34976973,Queens,Nurul,245457246,496,-0.06679118358025327,Average price
45852,34977297,Brooklyn,Aimee,119273,4960,0.31137149189883473,Higher price average
45853,34977363,Manhattan,Ines,49646933,570,-0.06052235786666624,Average price
45854,34977766,Manhattan,Cornelia,263527800,130,-0.09779645670421075,Average price
45855,34978082,Brooklyn,Brenda,164701861,675,-0.051627402462252205,Average price
45856,34978133,Manhattan,Vin,263533090,3500,0.18768925484698246,Higher price average
45857,34978307,Brooklyn,Xiaohui,84642468,1120,-0.01392973431973559,Average price
45858,34978674,Brooklyn,Swanny,165883882,260,-0.08678365477493624,Average price
45859,34978738,Queens,Safain,199578818,180,-0.09356076365448979,Average price
45860,34979429,Manhattan,Milton,187981396,102,-0.10016844481205449,Lower price average
45861,34980223,Manhattan,Sam,76192815,4257,0.2518176476197579,Higher price average
45862,34980397,Manhattan,Jason,82182158,917,-0.03112664810160272,Average price
45863,34980912,Brooklyn,Natalie,10787323,240,-0.08847793199482462,Average price
45864,34981344,Manhattan,Dan,263563066,300,-0.08339510033515946,Average price
45865,34981452,Queens,Angie,10415735,200,-0.0918664864346014,Average price
45868,34981661,Brooklyn,Lawrence,263566379,80,-0.10203214975393173,Lower price average
45869,34983299,Brooklyn,Frederick,238800808,1790,0.04282855254652538,Average price
45870,34986604,Queens,Ahsan,150285098,150,-0.09610217948432237,Average price
45871,34993569,Manhattan,Laura,116305897,8700,0.6282013320179631,Higher price average
45872,34993824,Manhattan,Laura,116305897,5100,0.3232314324380534,Higher price average
45873,34994129,Manhattan,Laura,116305897,5100,0.3232314324380534,Higher price average
45874,34995166,Brooklyn,Kayla,263439936,980,-0.0257896748589543,Average price
45875,34995443,Manhattan,Beatriz,91268177,1497,0.018007391275160507,Average price
45876,34995534,Brooklyn,Ota,18260299,148,-0.0962716072063112,Average price
45877,34995803,Manhattan,Beatriz,91268177,1341,0.004792028960031089,Average price
45878,34996046,Brooklyn,Alexander,262312329,350,-0.0791594072854385,Average price
45879,34996136,Manhattan,Beatriz,91268177,1341,0.004792028960031089,Average price
45880,34996955,Manhattan,Justin,263635162,2400,0.09450400775312119,Average price
45881,34997003,Brooklyn,Ota,18260299,148,-0.0962716072063112,Average price
45882,34997245,Manhattan,Jackie,9525999,765,-0.04400315497275446,Average price
45883,34997345,Manhattan,Grace,263545490,960,-0.027483952078842685,Average price
45884,34997360,Brooklyn,Joshua,99410435,1590,0.025885780347641506,Average price
45885,34997420,Manhattan,Amalia,116272237,715,-0.048238848022475425,Average price
45886,34997446,Brooklyn,Richard,16625273,1990,0.05977132474540925,Average price
45887,34997666,Brooklyn,Bunmi,88113848,56,-0.10406528241779778,Lower price average
45888,34997773,Brooklyn,Richard,16625273,1390,0.008943008148757637,Average price
45889,34997828,Manhattan,Adam,221200420,9000,0.653615490316289,Higher price average
45890,34997863,Manhattan,Joe,113723310,4500,0.2724031158414018,Higher price average
45892,34997929,Brooklyn,Richard,16625273,590,-0.058828080646777844,Average price
45893,34997985,Brooklyn,Bunmi,88113848,112,-0.0993213062021103,Average price
45894,34998610,Brooklyn,Joshua,99410435,1190,-0.007999764050126234,Average price
45895,34998614,Manhattan,Adam,221200420,9000,0.653615490316289,Higher price average
45896,34998736,Manhattan,Hanna,263676349,357,-0.07856641025847756,Average price
45897,34998820,Manhattan,Adam,221200420,9000,0.653615490316289,Higher price average
45898,34998955,Manhattan,Joe,113723310,4500,0.2724031158414018,Higher price average
45899,34999128,Manhattan,Alex,255222056,975,-0.026213244163926397,Average price
45900,34999260,Manhattan,Adam,221200420,9000,0.653615490316289,Higher price average
45901,34999415,Manhattan,Sayonara,67249971,900,-0.03256678373850785,Average price
45902,34999606,Manhattan,Adam,221200420,6300,0.42488806563135667,Higher price average
45903,34999688,Brooklyn,Joshua,99410435,590,-0.058828080646777844,Average price
45904,34999766,Manhattan,Adam,221200420,6750,0.46300930307884536,Higher price average
45905,34999950,Manhattan,Laura,220400948,3600,0.19616064094642438,Higher price average
45906,35000008,Manhattan,Adam,221200420,7500,0.5265446988246599,Higher price average
45907,35000157,Manhattan,Walid,263684024,2400,0.09450400775312119,Average price
45908,35000294,Manhattan,Adam,221200420,6600,0.45030222392968244,Higher price average
45909,35000403,Manhattan,Felipe,2133558,1800,0.043675691156469576,Average price
45910,35000464,Manhattan,Joe,113723310,4500,0.2724031158414018,Higher price average
45911,35000509,Manhattan,Adam,221200420,6000,0.39947390733303084,Higher price average
45912,35000596,Manhattan,Maria,259645972,2394,0.09399572458715467,Average price
45913,35000600,Manhattan,Adam,221200420,6000,0.39947390733303084,Higher price average
45914,35000795,Manhattan,Neh,102866746,600,-0.057980942036833655,Average price
45915,35000978,Queens,Lilian,263690856,389,-0.07585556670665614,Average price
45916,35000981,Brooklyn,Anthony,219908197,990,-0.024942536249010105,Average price
45917,35001013,Manhattan,Adam,221200420,6000,0.39947390733303084,Higher price average
45918,35001278,Queens,Jess & Ana,223087887,28,-0.10643727052564153,Lower price average
45919,35001433,Manhattan,Adam,221200420,6000,0.39947390733303084,Higher price average
45920,35001663,Manhattan,John,77477955,1008,-0.023417686751110556,Average price
45921,35001709,Manhattan,Adam,221200420,6000,0.39947390733303084,Higher price average
45922,35002204,Brooklyn,Emmanuelle,4361579,75,-0.10245571905890381,Lower price average
45923,35002311,Brooklyn,Jacinta,36564046,480,-0.06814660535616397,Average price
45924,35002617,Brooklyn,Alison,15285681,425,-0.07280586771085704,Average price
45925,35003048,Bronx,Samita,109671307,73,-0.10262514678089266,Lower price average
45926,35003080,Manhattan,Christine,17621913,7000,0.4841877683274502,Higher price average
45927,35003154,Brooklyn,Jenny & Jose,3371859,176,-0.09389961909846746,Average price
45928,35003827,Manhattan,Nacho,263712096,150,-0.09610217948432237,Average price
45929,35004123,Manhattan,Charlton And Marcia,262114182,250,-0.08763079338488043,Average price
45930,35004646,Brooklyn,Cebile,197368927,60,-0.1037264269738201,Lower price average
45931,35004930,Queens,Maria,236530772,525,-0.06433448161141511,Average price
45932,35005134,Manhattan,Sonder (NYC),219517861,2900,0.13686093825033085,Higher price average
45933,35005171,Manhattan,Sonder (NYC),219517861,2900,0.13686093825033085,Higher price average
45934,35005183,Manhattan,Sonder (NYC),219517861,2900,0.13686093825033085,Higher price average
45935,35005197,Manhattan,Sonder (NYC),219517861,8758,0.6331147359556394,Higher price average
45936,35005222,Manhattan,Samm,159336075,1600,0.026732918957585703,Average price
45937,35005234,Manhattan,Sonder (NYC),219517861,5220,0.33339709575738374,Higher price average
45938,35005258,Manhattan,Sonder (NYC),219517861,5481,0.3555074134769272,Higher price average
45939,35005343,Manhattan,Sonder (NYC),219517861,5075,0.32111358591319294,Higher price average
45940,35005367,Queens,Tasmia,263721494,189,-0.09279833890554001,Average price
45941,35005368,Manhattan,Nacho,263712096,145,-0.09652574878929446,Average price
45942,35005373,Manhattan,Joe,113723310,10500,0.780686281807918,Higher price average
45943,35005473,Brooklyn,Emmanuelle,4361579,92,-0.10101558342199869,Lower price average
45944,35005489,Brooklyn,Jake,229604812,900,-0.03256678373850785,Average price
45945,35005499,Manhattan,Nacho,263712096,60,-0.1037264269738201,Lower price average
45946,35005526,Manhattan,Sonder (NYC),219517861,5133,0.32602698985086925,Higher price average
45947,35005563,Manhattan,Sonder (NYC),219517861,6670,0.45623219419929184,Higher price average
45948,35005592,Manhattan,Sonder (NYC),219517861,5133,0.32602698985086925,Higher price average
45949,35005637,Manhattan,Sonder (NYC),219517861,4640,0.28426305638062055,Higher price average
45950,35005670,Manhattan,Sonder (NYC),219517861,5336,0.3432239036327364,Higher price average
45951,35005701,Manhattan,Sonder (NYC),219517861,5626,0.367790923321118,Higher price average
45952,35005774,Brooklyn,Maria Y Diego,48605276,1600,0.026732918957585703,Average price
45953,35005793,Manhattan,Sonder (NYC),219517861,5800,0.382531135134147,Higher price average
45954,35005797,Manhattan,Chloe,198836713,1650,0.03096861200730667,Average price
45955,35005829,Manhattan,Sonder (NYC),219517861,5858,0.3874445390718233,Higher price average
45956,35005862,Manhattan,Sonder (NYC),219517861,7975,0.566783782797009,Higher price average
45957,35005877,Manhattan,Sonder (NYC),219517861,8033,0.5716971867346854,Higher price average
45958,35005936,Manhattan,Sonder (NYC),219517861,4698,0.28917646031829686,Higher price average
45959,35005963,Manhattan,Sonder (NYC),219517861,6293,0.4242950686043957,Higher price average
45960,35006072,Manhattan,Judy,90206857,360,-0.0783122686754943,Average price
45961,35006121,Manhattan,Alex,155313109,149,-0.09618689334531678,Average price
45962,35006426,Queens,Kwenhi,263732662,100,-0.10033787253404333,Lower price average
